NAME,COUNTYFP,GRID_ID,YEAR,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM,AGEUNDER13_TOT,AGE1424_TOT,AGE2544_TOT,AGE4564_TOT,AGE65PLUS_TOT,COUNTY_AREA,POPDENSITY,POPDENSITY_MALE,POPDENSITY_FEM,Structure Arsons,Mobile Arsons,Other Arsons,Total Arsons,Total Arsons Cleared,Unemployment,medianHHI2018
Placer,61,46,2018,42.1,40.7,43.6,10.217747300976802,7.749495060605157,14.575716480394266,16.319368342025914,11.842876017164327,6462872691.487198,60.70520320116647,29.671789799076514,31.03341340208996,18,3,17,38,10,0.032,89175
Placer,61,46,2019,42.3,40.9,43.7,10.293564978871869,7.799008646169283,14.86305000662108,16.393793450326992,12.284011118549707,6462872691.487198,61.63342820053894,30.093119466236242,31.54030873430269,28,3,10,41,13,0.031,89175
Placer,61,46,1990,40.3,39.0,41.4,9.964454364825324,7.315013347279958,13.266236872178041,15.079517213509241,8.287645843705244,6462872691.487198,53.912867641497805,26.327456554129625,27.585411087368183,17,7,5,29,9,0.108,89175
Placer,61,46,1991,40.3,39.0,41.4,9.964454364825324,7.315013347279958,13.266236872178041,15.079517213509241,8.287645843705244,6462872691.487198,53.912867641497805,26.327456554129625,27.585411087368183,17,11,8,36,5,0.108,89175
Placer,61,46,1992,40.3,39.0,41.4,9.964454364825324,7.315013347279958,13.266236872178041,15.079517213509241,8.287645843705244,6462872691.487198,53.912867641497805,26.327456554129625,27.585411087368183,16,14,8,38,6,0.108,89175
Placer,61,46,1993,40.3,39.0,41.4,9.964454364825324,7.315013347279958,13.266236872178041,15.079517213509241,8.287645843705244,6462872691.487198,53.912867641497805,26.327456554129625,27.585411087368183,24,26,17,67,15,0.108,89175
Placer,61,46,1994,40.3,39.0,41.4,9.964454364825324,7.315013347279958,13.266236872178041,15.079517213509241,8.287645843705244,6462872691.487198,53.912867641497805,26.327456554129625,27.585411087368183,32,5,26,63,7,0.108,89175
Placer,61,46,1995,40.3,39.0,41.4,9.964454364825324,7.315013347279958,13.266236872178041,15.079517213509241,8.287645843705244,6462872691.487198,53.912867641497805,26.327456554129625,27.585411087368183,30,4,15,49,7,0.108,89175
Placer,61,46,1996,40.3,39.0,41.4,9.964454364825324,7.315013347279958,13.266236872178041,15.079517213509241,8.287645843705244,6462872691.487198,53.912867641497805,26.327456554129625,27.585411087368183,15,14,28,57,12,0.108,89175
Placer,61,46,1997,40.3,39.0,41.4,9.964454364825324,7.315013347279958,13.266236872178041,15.079517213509241,8.287645843705244,6462872691.487198,53.912867641497805,26.327456554129625,27.585411087368183,18,3,27,48,11,0.108,89175
Placer,61,46,1998,40.3,39.0,41.4,9.964454364825324,7.315013347279958,13.266236872178041,15.079517213509241,8.287645843705244,6462872691.487198,53.912867641497805,26.327456554129625,27.585411087368183,10,4,21,35,4,0.108,89175
Placer,61,46,1999,40.3,39.0,41.4,9.964454364825324,7.315013347279958,13.266236872178041,15.079517213509241,8.287645843705244,6462872691.487198,53.912867641497805,26.327456554129625,27.585411087368183,16,7,27,50,8,0.108,89175
Placer,61,46,2000,40.3,39.0,41.4,9.964454364825324,7.315013347279958,13.266236872178041,15.079517213509241,8.287645843705244,6462872691.487198,53.912867641497805,26.327456554129625,27.585411087368183,19,2,10,31,9,0.108,89175
Placer,61,46,2001,40.3,39.0,41.4,9.964454364825324,7.315013347279958,13.266236872178041,15.079517213509241,8.287645843705244,6462872691.487198,53.912867641497805,26.327456554129625,27.585411087368183,13,6,22,41,8,0.108,89175
Placer,61,46,2002,40.3,39.0,41.4,9.964454364825324,7.315013347279958,13.266236872178041,15.079517213509241,8.287645843705244,6462872691.487198,53.912867641497805,26.327456554129625,27.585411087368183,16,7,13,36,4,0.108,89175
Placer,61,46,2003,40.3,39.0,41.4,9.964454364825324,7.315013347279958,13.266236872178041,15.079517213509241,8.287645843705244,6462872691.487198,53.912867641497805,26.327456554129625,27.585411087368183,22,8,16,46,15,0.108,89175
Placer,61,46,2004,40.3,39.0,41.4,9.964454364825324,7.315013347279958,13.266236872178041,15.079517213509241,8.287645843705244,6462872691.487198,53.912867641497805,26.327456554129625,27.585411087368183,17,3,21,41,16,0.108,89175
Placer,61,46,2005,40.3,39.0,41.4,9.964454364825324,7.315013347279958,13.266236872178041,15.079517213509241,8.287645843705244,6462872691.487198,53.912867641497805,26.327456554129625,27.585411087368183,24,5,17,46,6,0.108,89175
Placer,61,46,2006,40.3,39.0,41.4,9.964454364825324,7.315013347279958,13.266236872178041,15.079517213509241,8.287645843705244,6462872691.487198,53.912867641497805,26.327456554129625,27.585411087368183,22,12,12,46,11,0.108,89175
Placer,61,46,2007,40.3,39.0,41.4,9.964454364825324,7.315013347279958,13.266236872178041,15.079517213509241,8.287645843705244,6462872691.487198,53.912867641497805,26.327456554129625,27.585411087368183,25,6,19,50,17,0.108,89175
El Dorado,17,60,2008,43.6,42.6,44.5,4.005834887721584,3.1589184190395416,5.1739683971040025,7.930349005645606,3.478954996952533,7624128516.532775,23.748025706463267,11.87952167957276,11.868504026890509,9,6,10,25,4,0.117,81869
El Dorado,17,60,2009,43.6,42.6,44.5,4.005834887721584,3.1589184190395416,5.1739683971040025,7.930349005645606,3.478954996952533,7624128516.532775,23.748025706463267,11.87965284210469,11.868372864358577,14,1,2,17,7,0.117,81869
El Dorado,17,60,2010,43.7,42.7,44.6,3.980782844122658,3.162722132465557,5.159671681123464,7.942940608711035,3.512139117531216,7624128516.532775,23.758256383953928,11.881751442615595,11.876504941338334,10,0,2,12,1,0.117,81869
El Dorado,17,60,2011,44.2,43.2,45.2,3.8750658433858254,3.190922076830841,5.042150052512792,7.972058690799841,3.651827214038321,7624128516.532775,23.73202387756762,11.86365101320904,11.868372864358577,7,4,2,13,6,0.117,81869
El Dorado,17,60,2012,44.7,43.7,45.6,3.7974176244823457,3.1778058236376854,4.97368321084452,7.840633833804423,3.895133710771353,7624128516.532775,23.68467420354033,11.835844556439552,11.848829647100777,7,2,3,12,6,0.102,81869
El Dorado,17,60,2013,45.0,44.1,46.0,3.7334103088997472,3.173083972488149,4.9879799268250595,7.789611608883049,4.11942164037431,7624128516.532775,23.803507457470314,11.896835133787723,11.90667232368259,2,1,3,6,0,0.085,81869
El Dorado,17,60,2014,45.3,44.3,46.3,3.7071778025134368,3.1872495259367573,5.017884984105454,7.74921354904813,4.355383035319176,7624128516.532775,24.016908896922953,12.00806096086568,12.008847936057272,5,1,7,13,4,0.07,81869
El Dorado,17,60,2015,45.5,44.5,46.5,3.70573501466219,3.1467203035699076,5.070087671814212,7.713275015298885,4.57271935072976,7624128516.532775,24.208537356074952,12.084791042045643,12.123746314029313,3,0,1,4,4,0.057,81869
El Dorado,17,60,2016,46.0,45.0,46.9,3.698783400469817,3.0775976492419783,5.099730404030743,7.710127114532527,4.806844470227583,7624128516.532775,24.39308303850265,12.153389046245843,12.239693992256806,3,1,4,8,5,0.051,81869
El Dorado,17,60,2017,46.2,45.1,47.2,3.7146540668335355,3.0475614294296522,5.255158004369635,7.681402520039517,5.0488393416413,7624128516.532775,24.74761536231364,12.328228701310605,12.419386661003035,0,0,5,5,2,0.044,81869
El Dorado,17,60,2018,46.4,45.3,47.5,3.71504755442933,3.023165198490384,5.364809881064414,7.608476152285573,5.307229529546461,7624128516.532775,25.018728315816162,12.468966098073162,12.549762217743,8,2,4,14,2,0.037000000000000005,81869
El Dorado,17,60,2019,46.5,45.5,47.6,3.7255405569838542,3.018049859745053,5.487709173484279,7.513776804230991,5.548699750832452,7624128516.532775,25.29377614527663,12.61232674547435,12.681449399802279,3,1,0,4,2,0.035,81869
El Dorado,17,60,1990,43.6,42.6,44.5,4.005834887721584,3.1589184190395416,5.1739683971040025,7.930349005645606,3.478954996952533,7624128516.532775,23.748025706463267,11.87952167957276,11.868504026890509,17,6,20,43,16,0.117,81869
El Dorado,17,60,1991,43.6,42.6,44.5,4.005834887721584,3.1589184190395416,5.1739683971040025,7.930349005645606,3.478954996952533,7624128516.532775,23.748025706463267,11.87952167957276,11.868504026890509,17,6,5,28,4,0.117,81869
El Dorado,17,60,1992,43.6,42.6,44.5,4.005834887721584,3.1589184190395416,5.1739683971040025,7.930349005645606,3.478954996952533,7624128516.532775,23.748025706463267,11.87952167957276,11.868504026890509,13,7,4,24,9,0.117,81869
El Dorado,17,60,1993,43.6,42.6,44.5,4.005834887721584,3.1589184190395416,5.1739683971040025,7.930349005645606,3.478954996952533,7624128516.532775,23.748025706463267,11.87952167957276,11.868504026890509,14,2,6,22,7,0.117,81869
El Dorado,17,60,1994,43.6,42.6,44.5,4.005834887721584,3.1589184190395416,5.1739683971040025,7.930349005645606,3.478954996952533,7624128516.532775,23.748025706463267,11.87952167957276,11.868504026890509,18,5,15,38,14,0.117,81869
El Dorado,17,60,1995,43.6,42.6,44.5,4.005834887721584,3.1589184190395416,5.1739683971040025,7.930349005645606,3.478954996952533,7624128516.532775,23.748025706463267,11.87952167957276,11.868504026890509,16,4,6,26,7,0.117,81869
El Dorado,17,60,1996,43.6,42.6,44.5,4.005834887721584,3.1589184190395416,5.1739683971040025,7.930349005645606,3.478954996952533,7624128516.532775,23.748025706463267,11.87952167957276,11.868504026890509,14,4,6,24,3,0.117,81869
El Dorado,17,60,1997,43.6,42.6,44.5,4.005834887721584,3.1589184190395416,5.1739683971040025,7.930349005645606,3.478954996952533,7624128516.532775,23.748025706463267,11.87952167957276,11.868504026890509,11,2,9,22,4,0.117,81869
El Dorado,17,60,1998,43.6,42.6,44.5,4.005834887721584,3.1589184190395416,5.1739683971040025,7.930349005645606,3.478954996952533,7624128516.532775,23.748025706463267,11.87952167957276,11.868504026890509,10,5,3,18,5,0.117,81869
El Dorado,17,60,1999,43.6,42.6,44.5,4.005834887721584,3.1589184190395416,5.1739683971040025,7.930349005645606,3.478954996952533,7624128516.532775,23.748025706463267,11.87952167957276,11.868504026890509,15,3,7,25,7,0.117,81869
El Dorado,17,60,2000,43.6,42.6,44.5,4.005834887721584,3.1589184190395416,5.1739683971040025,7.930349005645606,3.478954996952533,7624128516.532775,23.748025706463267,11.87952167957276,11.868504026890509,13,4,8,25,6,0.117,81869
El Dorado,17,60,2001,43.6,42.6,44.5,4.005834887721584,3.1589184190395416,5.1739683971040025,7.930349005645606,3.478954996952533,7624128516.532775,23.748025706463267,11.87952167957276,11.868504026890509,11,2,4,17,2,0.117,81869
El Dorado,17,60,2002,43.6,42.6,44.5,4.005834887721584,3.1589184190395416,5.1739683971040025,7.930349005645606,3.478954996952533,7624128516.532775,23.748025706463267,11.87952167957276,11.868504026890509,13,1,8,22,11,0.117,81869
El Dorado,17,60,2003,43.6,42.6,44.5,4.005834887721584,3.1589184190395416,5.1739683971040025,7.930349005645606,3.478954996952533,7624128516.532775,23.748025706463267,11.87952167957276,11.868504026890509,11,6,4,21,7,0.117,81869
El Dorado,17,60,2004,43.6,42.6,44.5,4.005834887721584,3.1589184190395416,5.1739683971040025,7.930349005645606,3.478954996952533,7624128516.532775,23.748025706463267,11.87952167957276,11.868504026890509,6,2,4,12,2,0.117,81869
El Dorado,17,60,2005,43.6,42.6,44.5,4.005834887721584,3.1589184190395416,5.1739683971040025,7.930349005645606,3.478954996952533,7624128516.532775,23.748025706463267,11.87952167957276,11.868504026890509,5,5,3,13,2,0.117,81869
El Dorado,17,60,2006,43.6,42.6,44.5,4.005834887721584,3.1589184190395416,5.1739683971040025,7.930349005645606,3.478954996952533,7624128516.532775,23.748025706463267,11.87952167957276,11.868504026890509,9,2,3,14,2,0.117,81869
El Dorado,17,60,2007,43.6,42.6,44.5,4.005834887721584,3.1589184190395416,5.1739683971040025,7.930349005645606,3.478954996952533,7624128516.532775,23.748025706463267,11.87952167957276,11.868504026890509,8,5,10,23,9,0.117,81869
Alpine,3,71,2008,46.7,47.5,45.4,0.06463866705255213,0.03865645774711451,0.07382749717276788,0.142585294968865,0.052598131032959086,3156005674.345747,0.3723060479742586,0.19201486389140485,0.18029118408285374,0,0,0,0,0,0.128,55384
Alpine,3,71,2009,46.7,47.5,45.4,0.06463866705255213,0.03865645774711451,0.07382749717276788,0.142585294968865,0.052598131032959086,3156005674.345747,0.3723060479742586,0.19201486389140485,0.18029118408285374,0,0,0,0,0,0.128,55384
Alpine,3,71,2010,46.8,47.6,45.6,0.06495552326359405,0.03770588911398874,0.07192635990651633,0.14068415770261347,0.052598131032959086,3156005674.345747,0.3678700610196717,0.19011372662515333,0.17775633439451838,0,0,0,0,0,0.128,55384
Alpine,3,71,2011,48.3,48.9,47.5,0.052598131032959086,0.03390361458148568,0.06812408537401328,0.13878302043636193,0.05291498724400101,3156005674.345747,0.346323838668821,0.17934061544972796,0.166983223219093,0,0,0,0,0,0.128,55384
Alpine,3,71,2012,47.2,47.9,46.6,0.060202680097965214,0.03612160805877913,0.06875779779609711,0.12800990926093658,0.05861839904275561,3156005674.345747,0.3517103942565336,0.18472717103744066,0.166983223219093,0,0,0,0,0,0.112,55384
Alpine,3,71,2013,47.4,47.6,47.3,0.05766783040962984,0.04245873227961758,0.0655892356856779,0.1254750595726012,0.06622294810776173,3156005674.345747,0.3574138060552882,0.1869451645147341,0.17046864154055416,0,0,0,0,0,0.097,55384
Alpine,3,71,2014,47.8,47.8,47.8,0.05196441861087524,0.040874451224407964,0.06463866705255213,0.11660308566342736,0.06812408537401328,3156005674.345747,0.34220470792527596,0.17490462849514107,0.16730007943013492,0,0,0,0,0,0.08199999999999999,55384
Alpine,3,71,2015,48.5,48.3,48.9,0.049429568922539864,0.04119130743544989,0.06210381736421675,0.11755365429655314,0.07097579127339057,3156005674.345747,0.34125413929215026,0.1783900468166022,0.162864092475548,0,0,0,0,0,0.073,55384
Alpine,3,71,2016,49.9,49.9,49.8,0.04467672575691103,0.03960702638024028,0.05449926829921062,0.11755365429655314,0.07541177822797748,3156005674.345747,0.3317484529608925,0.17553834091722492,0.15621011204366764,0,0,0,0,0,0.063,55384
Alpine,3,71,2017,49.0,47.8,50.1,0.04657786302316256,0.04689471923420449,0.06463866705255213,0.11343452355300815,0.08048147760464823,3156005674.345747,0.35202725046757555,0.19201486389140485,0.16001238657617073,0,0,0,0,0,0.06,55384
Alpine,3,71,2018,51.7,51.0,52.4,0.04119130743544989,0.04594415060107872,0.05893525525379753,0.11089967386467277,0.08808602666965437,3156005674.345747,0.3450564138246533,0.18441031482639872,0.16064609899825458,0,0,0,0,0,0.046,55384
Alpine,3,71,2019,49.9,49.8,50.0,0.0456272943900368,0.04879585650045602,0.06527237947463597,0.10361198101070856,0.09442315089049282,3156005674.345747,0.35773066226633016,0.1929654325245306,0.16476522974179955,0,0,0,0,0,0.051,55384
Alpine,3,71,1990,46.7,47.5,45.4,0.06463866705255213,0.03865645774711451,0.07382749717276788,0.142585294968865,0.052598131032959086,3156005674.345747,0.3723060479742586,0.19201486389140485,0.18029118408285374,0,0,0,0,0,0.128,55384
Alpine,3,71,1991,46.7,47.5,45.4,0.06463866705255213,0.03865645774711451,0.07382749717276788,0.142585294968865,0.052598131032959086,3156005674.345747,0.3723060479742586,0.19201486389140485,0.18029118408285374,0,0,0,0,0,0.128,55384
Alpine,3,71,1992,46.7,47.5,45.4,0.06463866705255213,0.03865645774711451,0.07382749717276788,0.142585294968865,0.052598131032959086,3156005674.345747,0.3723060479742586,0.19201486389140485,0.18029118408285374,0,0,0,0,0,0.128,55384
Alpine,3,71,1993,46.7,47.5,45.4,0.06463866705255213,0.03865645774711451,0.07382749717276788,0.142585294968865,0.052598131032959086,3156005674.345747,0.3723060479742586,0.19201486389140485,0.18029118408285374,0,0,0,0,0,0.128,55384
Alpine,3,71,1994,46.7,47.5,45.4,0.06463866705255213,0.03865645774711451,0.07382749717276788,0.142585294968865,0.052598131032959086,3156005674.345747,0.3723060479742586,0.19201486389140485,0.18029118408285374,0,0,0,0,0,0.128,55384
Alpine,3,71,1995,46.7,47.5,45.4,0.06463866705255213,0.03865645774711451,0.07382749717276788,0.142585294968865,0.052598131032959086,3156005674.345747,0.3723060479742586,0.19201486389140485,0.18029118408285374,0,0,0,0,0,0.128,55384
Alpine,3,71,1996,46.7,47.5,45.4,0.06463866705255213,0.03865645774711451,0.07382749717276788,0.142585294968865,0.052598131032959086,3156005674.345747,0.3723060479742586,0.19201486389140485,0.18029118408285374,0,0,0,0,0,0.128,55384
Alpine,3,71,1997,46.7,47.5,45.4,0.06463866705255213,0.03865645774711451,0.07382749717276788,0.142585294968865,0.052598131032959086,3156005674.345747,0.3723060479742586,0.19201486389140485,0.18029118408285374,0,0,0,0,0,0.128,55384
Alpine,3,71,1998,46.7,47.5,45.4,0.06463866705255213,0.03865645774711451,0.07382749717276788,0.142585294968865,0.052598131032959086,3156005674.345747,0.3723060479742586,0.19201486389140485,0.18029118408285374,0,0,0,0,0,0.128,55384
Alpine,3,71,1999,46.7,47.5,45.4,0.06463866705255213,0.03865645774711451,0.07382749717276788,0.142585294968865,0.052598131032959086,3156005674.345747,0.3723060479742586,0.19201486389140485,0.18029118408285374,0,0,0,0,0,0.128,55384
Alpine,3,71,2000,46.7,47.5,45.4,0.06463866705255213,0.03865645774711451,0.07382749717276788,0.142585294968865,0.052598131032959086,3156005674.345747,0.3723060479742586,0.19201486389140485,0.18029118408285374,0,0,0,0,0,0.128,55384
Alpine,3,71,2001,46.7,47.5,45.4,0.06463866705255213,0.03865645774711451,0.07382749717276788,0.142585294968865,0.052598131032959086,3156005674.345747,0.3723060479742586,0.19201486389140485,0.18029118408285374,0,0,0,0,0,0.128,55384
Alpine,3,71,2002,46.7,47.5,45.4,0.06463866705255213,0.03865645774711451,0.07382749717276788,0.142585294968865,0.052598131032959086,3156005674.345747,0.3723060479742586,0.19201486389140485,0.18029118408285374,0,0,0,0,0,0.128,55384
Alpine,3,71,2003,46.7,47.5,45.4,0.06463866705255213,0.03865645774711451,0.07382749717276788,0.142585294968865,0.052598131032959086,3156005674.345747,0.3723060479742586,0.19201486389140485,0.18029118408285374,0,0,0,0,0,0.128,55384
Alpine,3,71,2004,46.7,47.5,45.4,0.06463866705255213,0.03865645774711451,0.07382749717276788,0.142585294968865,0.052598131032959086,3156005674.345747,0.3723060479742586,0.19201486389140485,0.18029118408285374,0,0,0,0,0,0.128,55384
Alpine,3,71,2005,46.7,47.5,45.4,0.06463866705255213,0.03865645774711451,0.07382749717276788,0.142585294968865,0.052598131032959086,3156005674.345747,0.3723060479742586,0.19201486389140485,0.18029118408285374,0,0,0,0,0,0.128,55384
Alpine,3,71,2006,46.7,47.5,45.4,0.06463866705255213,0.03865645774711451,0.07382749717276788,0.142585294968865,0.052598131032959086,3156005674.345747,0.3723060479742586,0.19201486389140485,0.18029118408285374,0,0,0,0,0,0.128,55384
