FIPS,County Name,Year,Structure Arsons,Mobile Arsons,Other Arsons,Total Arsons,Total Arsons Cleared
13,Contra Costa,2016,0,0,0,0,0
13,Contra Costa,2016,1,0,0,1,1
13,Contra Costa,2016,0,0,0,0,0
13,Contra Costa,2017,6,6,0,12,0
13,Contra Costa,2017,22,30,23,75,12
13,Contra Costa,2017,1,3,1,5,0
13,Contra Costa,2017,0,0,0,0,0
13,Contra Costa,2017,4,13,10,27,5
13,Contra Costa,2017,3,0,2,5,0
13,Contra Costa,2017,0,0,0,0,0
13,Contra Costa,2017,2,0,1,3,0
13,Contra Costa,2017,10,11,7,28,3
13,Contra Costa,2017,3,2,4,9,2
13,Contra Costa,2017,13,22,7,42,4
13,Contra Costa,2017,1,6,1,8,0
13,Contra Costa,2017,0,1,1,2,0
13,Contra Costa,2017,0,0,1,1,0
13,Contra Costa,2017,0,0,0,0,0
13,Contra Costa,2017,0,1,0,1,0
13,Contra Costa,2017,1,0,0,1,0
13,Contra Costa,2017,0,0,0,0,0
13,Contra Costa,2017,1,0,0,1,0
13,Contra Costa,2017,2,0,0,2,0
13,Contra Costa,2017,6,0,1,7,1
13,Contra Costa,2017,1,0,0,1,0
13,Contra Costa,2017,0,0,0,0,0
13,Contra Costa,2017,0,1,1,2,0
13,Contra Costa,2017,0,0,0,0,0
13,Contra Costa,2018,5,2,3,10,4
13,Contra Costa,2018,13,48,31,92,8
13,Contra Costa,2018,1,0,0,1,0
13,Contra Costa,2018,0,0,0,0,0
13,Contra Costa,2018,7,5,6,18,4
13,Contra Costa,2018,5,0,4,9,4
13,Contra Costa,2018,0,0,0,0,0
13,Contra Costa,2018,2,0,0,2,0
13,Contra Costa,2018,2,12,6,20,3
13,Contra Costa,2018,1,0,0,1,0
13,Contra Costa,2018,6,28,9,43,4
13,Contra Costa,2018,4,2,0,6,3
13,Contra Costa,2018,0,0,1,1,0
13,Contra Costa,2018,0,0,0,0,0
13,Contra Costa,2018,0,0,0,0,0
13,Contra Costa,2018,0,0,0,0,0
13,Contra Costa,2018,0,0,0,0,0
13,Contra Costa,2018,1,0,0,1,0
13,Contra Costa,2018,0,0,0,0,0
13,Contra Costa,2018,0,0,1,1,0
13,Contra Costa,2018,2,0,4,6,0
13,Contra Costa,2018,0,0,0,0,0
13,Contra Costa,2018,0,0,0,0,0
13,Contra Costa,2018,1,0,1,2,2
13,Contra Costa,2018,0,0,0,0,0
13,Contra Costa,2019,4,2,5,11,6
13,Contra Costa,2019,16,27,16,59,47
13,Contra Costa,2019,7,2,2,11,2
13,Contra Costa,2019,0,0,0,0,0
13,Contra Costa,2019,11,3,9,23,4
13,Contra Costa,2019,4,0,3,7,0
13,Contra Costa,2019,0,0,0,0,0
13,Contra Costa,2019,0,0,0,0,0
13,Contra Costa,2019,4,10,5,19,6
13,Contra Costa,2019,5,0,1,6,2
13,Contra Costa,2019,9,21,6,36,4
13,Contra Costa,2019,6,4,1,11,3
13,Contra Costa,2019,2,0,2,4,0
13,Contra Costa,2019,0,0,0,0,0
13,Contra Costa,2019,11,0,0,11,4
13,Contra Costa,2019,0,0,0,0,0
13,Contra Costa,2019,2,0,1,3,0
13,Contra Costa,2019,0,0,0,0,0
13,Contra Costa,2019,0,0,0,0,0
13,Contra Costa,2019,1,0,0,1,0
13,Contra Costa,2019,1,0,2,3,0
13,Contra Costa,2019,0,0,0,0,0
13,Contra Costa,2019,0,0,0,0,0
13,Contra Costa,2019,1,2,0,3,0
13,Contra Costa,2019,0,0,0,0,0
15,Del Norte,1985,6,0,2,8,0
15,Del Norte,1985,3,0,0,3,2
15,Del Norte,1985, , , , , 
15,Del Norte,1986,3,0,0,3,2
15,Del Norte,1986,4,1,0,5,1
15,Del Norte,1986, , , , , 
15,Del Norte,1987,4,2,4,10,2
15,Del Norte,1987,2,0,0,2,1
15,Del Norte,1987, , , , , 
15,Del Norte,1988,3,1,2,6,2
15,Del Norte,1988,2,0,2,4,1
15,Del Norte,1988, , , , , 
15,Del Norte,1989,5,6,1,12,3
15,Del Norte,1989,0,0,0,0,0
15,Del Norte,1989, , , , , 
15,Del Norte,1990,9,1,1,11,2
15,Del Norte,1990,0,0,0,0,0
15,Del Norte,1990, , , , , 
15,Del Norte,1991,2,1,0,3,0
15,Del Norte,1991,0,0,0,0,0
15,Del Norte,1991, , , , , 
15,Del Norte,1992,3,2,0,5,0
15,Del Norte,1992,0,0,0,0,0
15,Del Norte,1992, , , , , 
15,Del Norte,1993,2,0,1,3,4
15,Del Norte,1993,0,0,0,0,0
15,Del Norte,1993, , , , , 
15,Del Norte,1994,0,0,0,0,0
15,Del Norte,1994,0,0,0,0,0
15,Del Norte,1994, , , , , 
15,Del Norte,1995,3,0,1,4,1
15,Del Norte,1995,0,0,0,0,0
15,Del Norte,1995,0,0,0,0,0
15,Del Norte,1996,2,2,3,7,3
15,Del Norte,1996,0,0,0,0,0
15,Del Norte,1996,1,0,0,1,1
15,Del Norte,1997,2,1,1,4,2
15,Del Norte,1997,0,0,0,0,0
15,Del Norte,1997,0,0,0,0,0
15,Del Norte,1998,6,0,1,7,4
15,Del Norte,1998,0,0,0,0,0
15,Del Norte,1998,0,0,0,0,0
15,Del Norte,1999,6,4,0,10,0
15,Del Norte,1999,0,0,0,0,0
15,Del Norte,1999,0,0,0,0,0
15,Del Norte,2000,2,2,0,4,0
15,Del Norte,2000,0,0,0,0,0
15,Del Norte,2000,0,0,0,0,0
15,Del Norte,2001,3,1,3,7,2
15,Del Norte,2001,0,0,0,0,0
15,Del Norte,2001,0,0,0,0,0
15,Del Norte,2002,4,0,1,5,3
15,Del Norte,2002,0,0,0,0,0
15,Del Norte,2002,0,0,0,0,0
15,Del Norte,2003,0,2,4,6,1
15,Del Norte,2003,0,0,0,0,0
15,Del Norte,2003,0,0,0,0,0
15,Del Norte,2004,4,2,3,9,4
15,Del Norte,2004,0,0,1,1,0
15,Del Norte,2004,0,0,0,0,0
15,Del Norte,2005,0,1,0,1,0
15,Del Norte,2005,0,0,0,0,0
15,Del Norte,2005,0,0,0,0,0
15,Del Norte,2006,3,0,1,4,0
15,Del Norte,2006,1,0,0,1,0
15,Del Norte,2006,0,0,0,0,0
15,Del Norte,2007,2,1,0,3,1
15,Del Norte,2007,1,0,0,1,1
15,Del Norte,2007,0,0,0,0,0
15,Del Norte,2008,2,2,0,4,1
15,Del Norte,2008,0,0,1,1,0
15,Del Norte,2008,0,0,0,0,0
15,Del Norte,2009,3,1,1,5,0
15,Del Norte,2009,0,0,0,0,0
15,Del Norte,2009,0,0,0,0,0
15,Del Norte,2010,1,2,2,5,1
15,Del Norte,2010,0,0,0,0,0
15,Del Norte,2010,0,0,0,0,0
15,Del Norte,2011,2,4,0,6,0
15,Del Norte,2011,0,0,0,0,0
15,Del Norte,2011,0,0,0,0,0
15,Del Norte,2012,0,1,4,5,1
15,Del Norte,2012,1,0,0,1,1
15,Del Norte,2012,0,0,0,0,0
15,Del Norte,2013,7,3,1,11,2
15,Del Norte,2013,0,0,0,0,0
15,Del Norte,2013,0,0,0,0,0
15,Del Norte,2014,1,2,1,4,2
15,Del Norte,2014,1,2,0,3,0
15,Del Norte,2014,0,0,0,0,0
15,Del Norte,2015,5,4,4,13,3
15,Del Norte,2015,0,0,1,1,1
15,Del Norte,2015,0,0,0,0,0
15,Del Norte,2016,1,1,5,7,0
15,Del Norte,2016,0,0,0,0,0
15,Del Norte,2016,0,0,0,0,0
15,Del Norte,2017,4,8,6,18,0
15,Del Norte,2017,1,0,0,1,0
15,Del Norte,2017,0,0,0,0,0
15,Del Norte,2018,0,1,3,4,0
15,Del Norte,2018,2,0,3,5,1
15,Del Norte,2018,0,0,0,0,0
15,Del Norte,2019,0,0,12,12,0
15,Del Norte,2019,3,0,3,6,2
15,Del Norte,2019,0,0,0,0,0
17,El Dorado,1985,7,4,2,13,3
17,El Dorado,1985,3,0,1,4,0
17,El Dorado,1985,8,0,5,13,3
17,El Dorado,1985,0,0,0,0,0
17,El Dorado,1985,0,0,0,0,0
17,El Dorado,1985, , , , , 
17,El Dorado,1986,9,7,0,16,3
17,El Dorado,1986,2,2,1,5,0
17,El Dorado,1986,3,1,6,10,4
17,El Dorado,1986,0,0,0,0,0
17,El Dorado,1986,0,0,0,0,0
17,El Dorado,1986, , , , , 
17,El Dorado,1987,8,1,2,11,2
17,El Dorado,1987,2,1,2,5,2
17,El Dorado,1987,7,2,1,10,1
17,El Dorado,1987,0,0,0,0,0
17,El Dorado,1987,0,0,0,0,0
17,El Dorado,1987, , , , , 
17,El Dorado,1988,11,3,2,16,6
17,El Dorado,1988,5,1,1,7,2
17,El Dorado,1988,3,0,5,8,3
17,El Dorado,1988,1,0,0,1,1
17,El Dorado,1988,0,0,0,0,0
17,El Dorado,1988, , , , , 
17,El Dorado,1989,10,3,1,14,1
17,El Dorado,1989,3,0,4,7,4
17,El Dorado,1989,4,2,1,7,2
17,El Dorado,1989,0,0,0,0,0
17,El Dorado,1989,0,0,0,0,0
17,El Dorado,1989, , , , , 
17,El Dorado,1990,10,4,3,17,5
17,El Dorado,1990,0,0,1,1,0
17,El Dorado,1990,7,2,16,25,11
17,El Dorado,1990,0,0,0,0,0
17,El Dorado,1990,0,0,0,0,0
17,El Dorado,1990, , , , , 
17,El Dorado,1991,15,4,4,23,3
17,El Dorado,1991,0,0,0,0,0
17,El Dorado,1991,2,2,1,5,1
17,El Dorado,1991,0,0,0,0,0
17,El Dorado,1991,0,0,0,0,0
17,El Dorado,1991, , , , , 
17,El Dorado,1992,12,4,4,20,8
17,El Dorado,1992,0,1,0,1,0
17,El Dorado,1992,1,2,0,3,1
17,El Dorado,1992,0,0,0,0,0
17,El Dorado,1992,0,0,0,0,0
17,El Dorado,1992, , , , , 
17,El Dorado,1993,10,2,4,16,6
17,El Dorado,1993,1,0,0,1,0
17,El Dorado,1993,3,0,2,5,1
17,El Dorado,1993,0,0,0,0,0
17,El Dorado,1993, , , , , 
17,El Dorado,1994,12,4,11,27,9
17,El Dorado,1994,1,0,0,1,1
17,El Dorado,1994,5,1,4,10,4
17,El Dorado,1994,0,0,0,0,0
17,El Dorado,1994, , , , , 
17,El Dorado,1995,9,2,2,13,2
17,El Dorado,1995,2,1,0,3,0
17,El Dorado,1995,5,1,4,10,5
17,El Dorado,1995,0,0,0,0,0
17,El Dorado,1995,0,0,0,0,0
17,El Dorado,1996,12,4,2,18,2
17,El Dorado,1996,0,0,2,2,0
17,El Dorado,1996,2,0,2,4,1
17,El Dorado,1996,0,0,0,0,0
17,El Dorado,1996,0,0,0,0,0
17,El Dorado,1997,6,2,6,14,2
17,El Dorado,1997,2,0,0,2,1
17,El Dorado,1997,3,0,3,6,1
17,El Dorado,1997,0,0,0,0,0
17,El Dorado,1997,0,0,0,0,0
17,El Dorado,1998,7,4,3,14,3
17,El Dorado,1998,0,0,0,0,0
17,El Dorado,1998,3,1,0,4,2
17,El Dorado,1998,0,0,0,0,0
17,El Dorado,1998,0,0,0,0,0
17,El Dorado,1999,10,3,2,15,5
17,El Dorado,1999,1,0,4,5,0
17,El Dorado,1999,4,0,1,5,2
17,El Dorado,1999,0,0,0,0,0
17,El Dorado,1999,0,0,0,0,0
17,El Dorado,2000,7,4,4,15,4
17,El Dorado,2000,3,0,2,5,2
17,El Dorado,2000,3,0,2,5,0
17,El Dorado,2000,0,0,0,0,0
17,El Dorado,2000,0,0,0,0,0
17,El Dorado,2001,9,2,2,13,1
17,El Dorado,2001,1,0,2,3,1
17,El Dorado,2001,1,0,0,1,0
17,El Dorado,2001,0,0,0,0,0
17,El Dorado,2001,0,0,0,0,0
17,El Dorado,2002,10,1,4,15,8
17,El Dorado,2002,1,0,1,2,1
17,El Dorado,2002,2,0,3,5,2
17,El Dorado,2002,0,0,0,0,0
17,El Dorado,2002,0,0,0,0,0
17,El Dorado,2003,6,4,3,13,5
17,El Dorado,2003,2,0,1,3,1
17,El Dorado,2003,3,2,0,5,1
17,El Dorado,2003,0,0,0,0,0
17,El Dorado,2003,0,0,0,0,0
17,El Dorado,2004,6,1,4,11,2
17,El Dorado,2004,0,0,0,0,0
17,El Dorado,2004,0,1,0,1,0
17,El Dorado,2004,0,0,0,0,0
17,El Dorado,2004,0,0,0,0,0
17,El Dorado,2005,4,5,2,11,2
17,El Dorado,2005,0,0,1,1,0
17,El Dorado,2005,1,0,0,1,0
17,El Dorado,2005,0,0,0,0,0
17,El Dorado,2005,0,0,0,0,0
17,El Dorado,2006,6,1,3,10,1
17,El Dorado,2006,1,0,0,1,1
17,El Dorado,2006,2,1,0,3,0
17,El Dorado,2006,0,0,0,0,0
17,El Dorado,2006,0,0,0,0,0
17,El Dorado,2007,8,4,8,20,7
17,El Dorado,2007,0,1,1,2,1
17,El Dorado,2007,0,0,1,1,1
17,El Dorado,2007,0,0,0,0,0
17,El Dorado,2007,0,0,0,0,0
17,El Dorado,2008,8,4,8,20,3
17,El Dorado,2008,0,1,2,3,1
17,El Dorado,2008,1,1,0,2,0
17,El Dorado,2008,0,0,0,0,0
17,El Dorado,2008,0,0,0,0,0
17,El Dorado,2009,12,0,0,12,4
17,El Dorado,2009,1,1,2,4,3
17,El Dorado,2009,1,0,0,1,0
17,El Dorado,2009,0,0,0,0,0
17,El Dorado,2009,0,0,0,0,0
17,El Dorado,2010,7,0,0,7,1
17,El Dorado,2010,0,0,0,0,0
17,El Dorado,2010,3,0,2,5,0
17,El Dorado,2010,0,0,0,0,0
17,El Dorado,2010,0,0,0,0,0
17,El Dorado,2011,6,3,1,10,5
17,El Dorado,2011,0,1,1,2,1
17,El Dorado,2011,1,0,0,1,0
17,El Dorado,2011,0,0,0,0,0
17,El Dorado,2011,0,0,0,0,0
17,El Dorado,2012,6,2,1,9,4
17,El Dorado,2012,1,0,2,3,2
17,El Dorado,2012,0,0,0,0,0
17,El Dorado,2012,0,0,0,0,0
17,El Dorado,2012,0,0,0,0,0
17,El Dorado,2013,1,1,2,4,0
17,El Dorado,2013,0,0,0,0,0
17,El Dorado,2013,1,0,1,2,0
17,El Dorado,2013,0,0,0,0,0
17,El Dorado,2013,0,0,0,0,0
17,El Dorado,2014,4,0,7,11,3
17,El Dorado,2014,1,0,0,1,0
17,El Dorado,2014,0,1,0,1,1
17,El Dorado,2014,0,0,0,0,0
17,El Dorado,2014,0,0,0,0,0
17,El Dorado,2015,3,0,1,4,4
17,El Dorado,2015,0,0,0,0,0
17,El Dorado,2015,0,0,0,0,0
17,El Dorado,2015,0,0,0,0,0
17,El Dorado,2015,0,0,0,0,0
17,El Dorado,2016,2,0,3,5,3
17,El Dorado,2016,1,1,1,3,2
17,El Dorado,2016,0,0,0,0,0
17,El Dorado,2016,0,0,0,0,0
17,El Dorado,2016,0,0,0,0,0
17,El Dorado,2017,0,0,3,3,1
17,El Dorado,2017,0,0,1,1,1
17,El Dorado,2017,0,0,1,1,0
17,El Dorado,2017,0,0,0,0,0
17,El Dorado,2017,0,0,0,0,0
17,El Dorado,2018,2,2,1,5,1
17,El Dorado,2018,1,0,1,2,1
17,El Dorado,2018,5,0,2,7,0
17,El Dorado,2018,0,0,0,0,0
17,El Dorado,2018,0,0,0,0,0
17,El Dorado,2019,3,1,0,4,2
17,El Dorado,2019,0,0,0,0,0
17,El Dorado,2019,0,0,0,0,0
17,El Dorado,2019,0,0,0,0,0
17,El Dorado,2019,0,0,0,0,0
19,Fresno,1985, , , , , 
19,Fresno,1986, , , , , 
19,Fresno,1987, , , , , 
19,Fresno,1988, , , , , 
19,Fresno,1989, , , , , 
19,Fresno,1990, , , , , 
19,Fresno,1991, , , , , 
19,Fresno,1992, , , , , 
19,Fresno,1993, , , , , 
19,Fresno,1994, , , , , 
19,Fresno,1995,0,0,0,0,0
19,Fresno,1996,0,0,0,0,0
19,Fresno,1997,0,5,0,5,0
19,Fresno,1998,0,0,0,0,0
19,Fresno,1999,0,0,0,0,0
19,Fresno,2000,0,0,0,0,0
19,Fresno,2001,0,0,0,0,0
19,Fresno,2002,0,0,0,0,0
19,Fresno,2003,0,0,0,0,0
19,Fresno,2004,0,0,0,0,0
19,Fresno,2005,0,1,0,1,0
19,Fresno,2006,0,1,0,1,0
19,Fresno,2007,0,0,0,0,0
19,Fresno,2008,0,0,0,0,0
19,Fresno,2009,0,0,0,0,0
19,Fresno,2010,0,0,0,0,0
19,Fresno,2011,0,0,0,0,0
19,Fresno,2012,0,0,0,0,0
19,Fresno,2013,0,0,0,0,0
19,Fresno,2014,0,0,0,0,0
19,Fresno,2015,0,0,0,0,0
19,Fresno,1985,3,4,1,8,3
19,Fresno,1986,6,6,4,16,7
19,Fresno,1987,9,12,3,24,5
19,Fresno,1988,4,4,7,15,2
19,Fresno,1989,9,10,6,25,6
19,Fresno,1990,7,2,4,13,5
19,Fresno,1991,9,6,4,19,2
19,Fresno,1992,9,14,8,31,8
19,Fresno,1993,17,3,9,29,7
19,Fresno,1994,10,5,14,29,12
19,Fresno,1995,20,0,3,23,6
19,Fresno,1996,16,4,19,39,22
19,Fresno,1997,18,3,15,36,18
19,Fresno,1998,17,2,6,25,10
19,Fresno,1999,11,5,3,19,9
19,Fresno,2000,22,5,1,28,7
19,Fresno,2001,23,5,1,29,7
19,Fresno,2002,21,3,3,27,11
19,Fresno,2003,0,1,23,24,13
19,Fresno,2004,19,2,11,32,14
19,Fresno,2005,6,3,6,15,5
19,Fresno,2006,15,7,15,37,13
19,Fresno,2007,7,2,7,16,7
19,Fresno,2008,8,1,6,15,9
19,Fresno,2009,4,3,3,10,4
19,Fresno,2010,5,3,14,22,6
19,Fresno,2011,1,4,8,13,1
19,Fresno,2012,2,3,6,11,3
19,Fresno,2013,3,5,4,12,4
19,Fresno,2014,6,3,3,12,2
19,Fresno,2015,0,3,2,5,1
19,Fresno,1985,4,0,2,6,1
19,Fresno,1986,4,0,5,9,2
19,Fresno,1987,2,1,5,8,1
19,Fresno,1988,4,1,0,5,1
19,Fresno,1989,5,0,2,7,1
19,Fresno,1990,2,0,1,3,0
19,Fresno,1991,4,0,1,5,0
19,Fresno,1992,3,1,0,4,1
19,Fresno,1993,1,0,0,1,1
19,Fresno,1994,0,0,0,0,0
19,Fresno,1995,0,0,0,0,0
19,Fresno,1996,1,0,0,1,0
19,Fresno,1997,2,1,1,4,1
19,Fresno,1998,3,0,0,3,0
19,Fresno,1999,1,0,2,3,1
19,Fresno,2000,1,2,0,3,0
19,Fresno,2001,3,1,0,4,2
19,Fresno,2002,1,0,0,1,1
19,Fresno,2003,0,0,2,2,1
19,Fresno,2004,4,1,0,5,2
19,Fresno,2005,2,0,0,2,0
19,Fresno,2006,1,4,1,6,0
19,Fresno,2007,4,0,0,4,1
19,Fresno,2008,4,1,0,5,1
19,Fresno,2009,16,1,2,19,6
19,Fresno,2010,4,1,1,6,1
19,Fresno,2011,1,2,12,15,8
19,Fresno,2012,8,0,20,28,4
19,Fresno,2013,2,1,9,12,4
19,Fresno,2014,1,3,7,11,4
19,Fresno,2015,2,1,8,11,5
19,Fresno,1985,1,0,0,1,0
19,Fresno,1986,0,0,1,1,0
19,Fresno,1987,1,0,0,1,0
19,Fresno,1988,0,0,0,0,0
19,Fresno,1989,0,0,2,2,0
19,Fresno,1990,0,0,1,1,0
19,Fresno,1991,1,0,2,3,0
19,Fresno,1992,0,0,0,0,0
19,Fresno,1993,0,0,0,0,0
19,Fresno,1994,3,0,2,5,0
19,Fresno,1995,0,1,5,6,0
19,Fresno,1996,0,0,5,5,1
19,Fresno,1997,2,1,1,4,1
19,Fresno,1998,1,1,2,4,0
19,Fresno,1999,0,0,3,3,1
19,Fresno,2000,1,0,3,4,0
19,Fresno,2001,0,0,1,1,0
19,Fresno,2002,2,0,0,2,0
19,Fresno,2003,1,0,0,1,0
19,Fresno,2004,1,1,2,4,0
19,Fresno,2005,1,0,0,1,0
19,Fresno,2006,0,0,1,1,0
19,Fresno,2007,1,0,0,1,0
19,Fresno,2008,0,0,0,0,0
19,Fresno,2009,5,0,1,6,0
19,Fresno,2010,0,0,1,1,0
19,Fresno,2011,0,0,2,2,1
19,Fresno,2012,0,0,0,0,0
19,Fresno,2013,0,0,0,0,0
19,Fresno,2014,0,0,0,0,0
19,Fresno,2015,1,0,0,1,0
19,Fresno,1985,0,0,0,0,0
19,Fresno,1986,0,0,0,0,0
19,Fresno,1987,1,0,0,1,0
19,Fresno,1988,0,0,0,0,0
19,Fresno,1989,0,0,0,0,0
19,Fresno,1990,0,0,1,1,1
19,Fresno,1991,1,1,0,2,1
19,Fresno,1992,1,0,2,3,2
19,Fresno,1993,3,1,0,4,1
19,Fresno,1994,1,0,0,1,0
19,Fresno,1995,2,0,0,2,1
19,Fresno,1996,0,0,0,0,0
19,Fresno,1997,1,1,0,2,1
19,Fresno,1998,0,0,0,0,0
19,Fresno,1999,1,0,0,1,0
19,Fresno,2000,1,0,0,1,0
19,Fresno,2001,1,0,0,1,1
19,Fresno,2002,0,0,0,0,0
19,Fresno,2003,0,0,0,0,0
19,Fresno,2004,0,0,0,0,0
19,Fresno,2005,0,0,0,0,0
19,Fresno,2006,0,0,0,0,0
19,Fresno,2007,0,0,0,0,0
19,Fresno,2008,0,0,0,0,0
19,Fresno,2009,0,0,0,0,0
19,Fresno,2010,0,0,1,1,0
19,Fresno,2011,0,0,0,0,0
19,Fresno,2012,0,0,1,1,0
19,Fresno,2013,3,0,0,3,5
19,Fresno,2014,0,0,6,6,0
19,Fresno,2015,0,0,1,1,0
19,Fresno,1985,0,0,0,0,0
19,Fresno,1986,0,0,0,0,0
19,Fresno,1987,2,0,0,2,0
19,Fresno,1988,0,0,0,0,0
19,Fresno,1989,0,0,0,0,0
19,Fresno,1990,0,0,0,0,0
19,Fresno,1991,0,0,0,0,0
19,Fresno,1992,0,0,0,0,0
19,Fresno,1993,2,0,0,2,1
19,Fresno,1994,1,2,3,6,4
19,Fresno,1995,0,0,1,1,1
19,Fresno,1996,0,0,0,0,0
19,Fresno,1997,0,0,0,0,0
19,Fresno,1998,1,0,0,1,1
19,Fresno,1999,0,0,0,0,0
19,Fresno,2000,0,0,0,0,0
19,Fresno,2001,0,0,0,0,0
19,Fresno,2002,0,0,0,0,0
19,Fresno,2003,0,0,0,0,0
19,Fresno,2004,0,1,0,1,0
19,Fresno,2005,0,0,0,0,0
19,Fresno,2006,0,0,0,0,0
19,Fresno,2007,1,0,0,1,0
19,Fresno,2008,0,0,0,0,0
19,Fresno,2009,0,0,0,0,0
19,Fresno,2010,0,0,0,0,0
19,Fresno,2011,0,1,1,2,0
19,Fresno,2012,4,0,0,4,0
19,Fresno,2013,1,0,1,2,0
19,Fresno,2014,0,0,2,2,0
19,Fresno,2015,1,1,2,4,0
19,Fresno,1985,69,85,14,168,44
19,Fresno,1986,74,79,12,165,47
19,Fresno,1987,95,50,25,170,38
19,Fresno,1988,97,63,35,195,40
19,Fresno,1989,111,82,33,226,61
19,Fresno,1990,93,136,69,298,59
19,Fresno,1991,150,209,104,463,67
19,Fresno,1992,147,332,166,645,67
19,Fresno,1993,167,324,168,659,51
19,Fresno,1994,236,376,273,885,100
19,Fresno,1995,232,371,724,1327,82
19,Fresno,1996,184,308,622,1114,95
19,Fresno,1997,179,300,641,1120,64
19,Fresno,1998,154,255,430,839,61
19,Fresno,1999,126,247,371,744,46
19,Fresno,2000,108,181,175,464,33
19,Fresno,2001,98,164,286,548,71
19,Fresno,2002,102,253,352,707,56
19,Fresno,2003,96,238,270,604,32
19,Fresno,2004,80,152,184,416,29
19,Fresno,2005,82,91,75,248,39
19,Fresno,2006,92,131,37,260,39
19,Fresno,2007,78,104,40,222,36
19,Fresno,2008,72,97,55,224,39
19,Fresno,2009,52,69,34,155,25
19,Fresno,2010,54,62,31,147,24
19,Fresno,2011,50,55,31,136,23
19,Fresno,2012,59,35,40,134,27
19,Fresno,2013,75,40,69,184,53
19,Fresno,2014,79,54,126,259,38
19,Fresno,2015,73,79,103,255,47
19,Fresno,1985,53,131,205,389,2
19,Fresno,1986,34,111,91,236,0
19,Fresno,1987,26,84,28,138,3
19,Fresno,1988,8,19,4,31,5
19,Fresno,1989,9,15,1,25,6
19,Fresno,1990,8,15,2,25,5
19,Fresno,1991,17,6,3,26,16
19,Fresno,1992,5,6,9,20,6
19,Fresno,1993,6,8,5,19,3
19,Fresno,1994,8,8,2,18,2
19,Fresno,1995,7,6,7,20,4
19,Fresno,1996,1,5,3,9,1
19,Fresno,1997,7,3,9,19,6
19,Fresno,1998,22,129,79,230,0
19,Fresno,1999,28,164,48,240,2
19,Fresno,2000,51,265,96,412,2
19,Fresno,2001,41,332,124,497,9
19,Fresno,2002,20,300,110,430,1
19,Fresno,2003,24,291,72,387,1
19,Fresno,2004,20,216,67,303,3
19,Fresno,2005,25,157,78,260,12
19,Fresno,2006,15,218,71,304,0
19,Fresno,2007,13,118,16,147,2
19,Fresno,2008,16,213,51,280,0
19,Fresno,2009,11,184,43,238,1
19,Fresno,2010,7,182,40,229,0
19,Fresno,2011,5,72,13,90,0
19,Fresno,2012,12,157,22,191,1
19,Fresno,2013,16,101,25,142,3
19,Fresno,2008,0,0,0,0,0
19,Fresno,2009,0,0,0,0,0
19,Fresno,2010,1,0,0,1,0
19,Fresno,2011,0,0,0,0,0
19,Fresno,2012,0,0,0,0,0
19,Fresno,2014,21,98,31,150,1
19,Fresno,2015,16,88,41,145,3
19,Fresno,1985,0,0,0,0,0
19,Fresno,1986,0,0,0,0,0
19,Fresno,1987,0,0,1,1,0
19,Fresno,1988,0,0,0,0,0
19,Fresno,1989,0,0,0,0,0
19,Fresno,1990,1,0,0,1,0
19,Fresno,1991,1,0,0,1,0
19,Fresno,1992,0,0,0,0,0
19,Fresno,1993,0,0,0,0,0
19,Fresno,1994,0,0,0,0,0
19,Fresno,1995,4,1,0,5,0
19,Fresno,1996,0,0,0,0,0
19,Fresno,1985,0,0,0,0,0
19,Fresno,1986,1,0,0,1,0
19,Fresno,1987,0,0,0,0,0
19,Fresno,1988,0,0,0,0,0
19,Fresno,1989,0,0,0,0,0
19,Fresno,2013,0,0,1,1,0
19,Fresno,2014,0,0,0,0,0
19,Fresno,2015,0,0,0,0,0
19,Fresno,1990,0,0,0,0,0
19,Fresno,1991,2,0,0,2,0
19,Fresno,1992,0,0,0,0,0
19,Fresno,1993,0,0,0,0,0
19,Fresno,1994,0,2,0,2,0
19,Fresno,1995,1,0,0,1,1
19,Fresno,1985,1,1,0,2,1
19,Fresno,1986,1,1,1,3,1
19,Fresno,1988,0,0,0,0,0
19,Fresno,1989,0,0,0,0,0
19,Fresno,1990,1,2,0,3,0
19,Fresno,1991,2,0,0,2,0
19,Fresno,1992,2,2,0,4,1
19,Fresno,1993,4,4,0,8,0
19,Fresno,1994,4,9,45,58,7
19,Fresno,1995,3,2,17,22,2
19,Fresno,1996,6,19,14,39,2
19,Fresno,1997,2,8,4,14,0
19,Fresno,1998,0,1,5,6,0
19,Fresno,1999,0,1,4,5,0
19,Fresno,2000,2,2,8,12,1
19,Fresno,2001,1,0,2,3,0
19,Fresno,2002,2,3,4,9,0
19,Fresno,2003,2,1,5,8,0
19,Fresno,2004,1,0,2,3,0
19,Fresno,2005,1,1,1,3,0
19,Fresno,2006,0,0,1,1,0
19,Fresno,2007,3,0,12,15,2
19,Fresno,2008,1,0,3,4,0
19,Fresno,2009,1,2,6,9,0
19,Fresno,2010,1,0,3,4,0
19,Fresno,2011,2,1,4,7,0
19,Fresno,2012,0,1,7,8,0
19,Fresno,2013,1,0,1,2,0
19,Fresno,2014,2,3,2,7,0
19,Fresno,2015,0,1,4,5,0
19,Fresno,1985,0,1,0,1,0
19,Fresno,1986,1,0,0,1,0
19,Fresno,1987,0,0,0,0,0
19,Fresno,1988,1,0,0,1,0
19,Fresno,1989,0,1,1,2,1
