ID,YEAR,MONTH,DAY,PGTM,PRCP,SNOW,SNWD,TMAX,TMIN,WDFG,WSFG,WT01,WT03,WT04,WT05,WT07,WT08,WT09,WT16,WT18
USW00023119,1959,1,17,1524.0,0.0,0.0,0.0,294.0,72.0,315.0,57.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1959,1,18,1524.0,0.0,0.0,0.0,250.0,72.0,293.0,51.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1959,1,19,1424.0,0.0,0.0,0.0,183.0,61.0,293.0,82.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1959,1,2,1500.0,0.0,0.0,0.0,156.0,72.0,338.0,57.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1959,1,20,1248.0,0.0,0.0,0.0,156.0,61.0,360.0,93.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1959,1,21,818.0,0.0,0.0,0.0,178.0,50.0,90.0,108.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1959,1,22,254.0,0.0,0.0,0.0,189.0,50.0,338.0,31.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1959,1,23,1500.0,0.0,0.0,0.0,244.0,33.0,270.0,51.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1959,1,24,1536.0,0.0,0.0,0.0,233.0,56.0,315.0,72.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1959,1,25,1512.0,0.0,0.0,0.0,167.0,39.0,338.0,77.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1959,1,26,1636.0,0.0,0.0,0.0,211.0,83.0,315.0,87.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1959,1,27,1548.0,0.0,0.0,0.0,222.0,28.0,315.0,62.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1959,1,28,1412.0,0.0,0.0,0.0,194.0,33.0,293.0,77.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1959,1,29,1024.0,0.0,0.0,0.0,222.0,56.0,90.0,77.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1959,1,3,2106.0,0.0,0.0,0.0,156.0,56.0,45.0,67.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1959,1,30,1618.0,0.0,0.0,0.0,183.0,28.0,338.0,87.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1959,1,31,1936.0,0.0,0.0,0.0,178.0,50.0,360.0,98.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1959,1,4,1700.0,0.0,0.0,0.0,167.0,39.0,270.0,62.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1959,1,5,1242.0,13.0,0.0,0.0,139.0,39.0,180.0,93.0,-9999.0,,,,,-9999.0,,1.0,
USW00023119,1959,1,6,442.0,254.0,0.0,0.0,156.0,83.0,135.0,108.0,1.0,,,,,-9999.0,,1.0,
USW00023119,1959,1,7,1812.0,0.0,0.0,0.0,161.0,44.0,90.0,77.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1959,1,8,1000.0,0.0,0.0,0.0,189.0,89.0,90.0,62.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1959,1,9,1218.0,0.0,0.0,0.0,200.0,83.0,90.0,51.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1959,2,1,1800.0,0.0,0.0,0.0,156.0,22.0,180.0,93.0,-9999.0,,,-9999.0,,-9999.0,,-9999.0,
USW00023119,1959,2,10,2354.0,0.0,0.0,0.0,128.0,44.0,158.0,98.0,-9999.0,,,-9999.0,,-9999.0,,-9999.0,
USW00023119,1959,2,11,2024.0,183.0,0.0,0.0,117.0,78.0,293.0,139.0,1.0,,,-9999.0,,-9999.0,,1.0,
USW00023119,1959,2,12,1442.0,18.0,0.0,0.0,117.0,50.0,270.0,82.0,1.0,,,-9999.0,,-9999.0,,1.0,
USW00023119,1959,2,13,1542.0,0.0,0.0,0.0,144.0,22.0,270.0,67.0,-9999.0,,,-9999.0,,-9999.0,,-9999.0,
USW00023119,1959,2,14,1236.0,0.0,0.0,0.0,167.0,11.0,180.0,57.0,-9999.0,,,-9999.0,,-9999.0,,-9999.0,
USW00023119,1959,2,15,400.0,13.0,0.0,0.0,167.0,72.0,90.0,93.0,-9999.0,,,-9999.0,,-9999.0,,1.0,
USW00023119,1959,2,16,1500.0,81.0,0.0,0.0,167.0,83.0,225.0,129.0,1.0,,,-9999.0,,-9999.0,,1.0,
USW00023119,1959,2,17,1624.0,0.0,0.0,0.0,172.0,78.0,270.0,103.0,1.0,,,-9999.0,,1.0,,1.0,
USW00023119,1959,2,18,1536.0,0.0,0.0,0.0,161.0,50.0,293.0,62.0,1.0,,,-9999.0,,1.0,,-9999.0,
USW00023119,1959,2,19,1654.0,0.0,0.0,0.0,156.0,67.0,293.0,113.0,1.0,,,-9999.0,,1.0,,-9999.0,
USW00023119,1959,2,2,1312.0,0.0,0.0,0.0,156.0,39.0,338.0,129.0,-9999.0,,,-9999.0,,-9999.0,,-9999.0,
USW00023119,1959,2,20,1748.0,0.0,0.0,0.0,144.0,67.0,293.0,46.0,1.0,,,-9999.0,,1.0,,-9999.0,
USW00023119,1959,2,21,1048.0,114.0,0.0,0.0,89.0,50.0,270.0,87.0,-9999.0,,,-9999.0,,-9999.0,,1.0,
USW00023119,1959,2,22,1554.0,0.0,0.0,0.0,133.0,22.0,270.0,51.0,1.0,,,-9999.0,,1.0,,-9999.0,
USW00023119,1959,2,23,1436.0,0.0,0.0,0.0,178.0,11.0,360.0,46.0,1.0,,,-9999.0,,1.0,,-9999.0,
USW00023119,1959,2,24,1706.0,0.0,0.0,0.0,200.0,33.0,360.0,67.0,-9999.0,,,-9999.0,,-9999.0,,-9999.0,
USW00023119,1959,2,25,1748.0,0.0,0.0,0.0,206.0,61.0,315.0,67.0,-9999.0,,,-9999.0,,-9999.0,,-9999.0,
USW00023119,1959,2,26,1618.0,0.0,0.0,0.0,233.0,33.0,293.0,67.0,-9999.0,,,-9999.0,,1.0,,-9999.0,
USW00023119,1959,2,27,1618.0,0.0,0.0,0.0,244.0,44.0,293.0,62.0,-9999.0,,,-9999.0,,1.0,,-9999.0,
USW00023119,1959,2,28,1700.0,0.0,0.0,0.0,261.0,67.0,293.0,67.0,-9999.0,,,-9999.0,,1.0,,-9999.0,
USW00023119,1959,2,29,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,-9999.0,,-9999.0,,-9999.0,
USW00023119,1959,2,3,254.0,0.0,0.0,0.0,183.0,22.0,315.0,72.0,-9999.0,,,-9999.0,,-9999.0,,-9999.0,
USW00023119,1959,2,30,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,-9999.0,,-9999.0,,-9999.0,
USW00023119,1959,2,31,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,-9999.0,,-9999.0,,-9999.0,
USW00023119,1959,2,4,1406.0,0.0,0.0,0.0,172.0,6.0,315.0,62.0,-9999.0,,,-9999.0,,-9999.0,,-9999.0,
USW00023119,1959,2,5,1348.0,0.0,0.0,0.0,200.0,28.0,315.0,57.0,1.0,,,-9999.0,,1.0,,-9999.0,
USW00023119,1959,2,6,1630.0,0.0,0.0,0.0,172.0,17.0,315.0,98.0,1.0,,,-9999.0,,1.0,,-9999.0,
USW00023119,1959,2,7,2112.0,41.0,0.0,0.0,117.0,89.0,158.0,67.0,1.0,,,-9999.0,,1.0,,1.0,
USW00023119,1959,2,8,1224.0,114.0,0.0,0.0,94.0,44.0,293.0,103.0,1.0,,,1.0,,-9999.0,,1.0,
USW00023119,1959,2,9,1436.0,0.0,0.0,0.0,117.0,11.0,293.0,57.0,-9999.0,,,-9999.0,,-9999.0,,-9999.0,
USW00023119,1959,3,1,1830.0,0.0,0.0,0.0,256.0,83.0,315.0,51.0,-9999.0,,,,,1.0,,,
USW00023119,1959,3,10,1354.0,0.0,0.0,0.0,278.0,67.0,293.0,72.0,1.0,,,,,1.0,,,
USW00023119,1959,3,11,918.0,0.0,0.0,0.0,244.0,111.0,45.0,134.0,-9999.0,,,,,-9999.0,,,
USW00023119,1959,3,12,948.0,0.0,0.0,0.0,283.0,83.0,45.0,77.0,-9999.0,,,,,-9999.0,,,
USW00023119,1959,3,13,1506.0,0.0,0.0,0.0,244.0,72.0,315.0,82.0,-9999.0,,,,,1.0,,,
USW00023119,1959,3,14,1512.0,0.0,0.0,0.0,211.0,106.0,270.0,57.0,1.0,,,,,1.0,,,
USW00023119,1959,3,15,1148.0,0.0,0.0,0.0,239.0,72.0,23.0,134.0,1.0,,,,,-9999.0,,,
USW00023119,1959,3,16,42.0,0.0,0.0,0.0,261.0,67.0,315.0,129.0,-9999.0,,,,,-9999.0,,,
USW00023119,1959,3,17,1712.0,0.0,0.0,0.0,267.0,72.0,338.0,77.0,-9999.0,,,,,1.0,,,
USW00023119,1959,3,18,1518.0,0.0,0.0,0.0,233.0,61.0,338.0,77.0,1.0,,,,,1.0,,,
USW00023119,1959,3,19,1242.0,0.0,0.0,0.0,222.0,100.0,338.0,72.0,1.0,,,,,1.0,,,
USW00023119,1959,3,2,1400.0,0.0,0.0,0.0,267.0,78.0,270.0,57.0,-9999.0,,,,,1.0,,,
USW00023119,1959,3,20,854.0,0.0,0.0,0.0,267.0,94.0,90.0,129.0,1.0,,,,,1.0,,,
USW00023119,1959,3,21,1512.0,0.0,0.0,0.0,272.0,111.0,315.0,103.0,-9999.0,,,,,-9999.0,,,
USW00023119,1959,3,22,1612.0,0.0,0.0,0.0,200.0,78.0,315.0,82.0,1.0,,,,,1.0,,,
USW00023119,1959,3,23,1324.0,0.0,0.0,0.0,178.0,100.0,270.0,87.0,1.0,,,,,1.0,,,
USW00023119,1959,3,24,1530.0,0.0,0.0,0.0,178.0,78.0,293.0,93.0,-9999.0,,,,,-9999.0,,,
USW00023119,1959,3,25,1318.0,0.0,0.0,0.0,211.0,44.0,293.0,113.0,-9999.0,,,,,-9999.0,,,
USW00023119,1959,3,26,1500.0,0.0,0.0,0.0,211.0,50.0,293.0,98.0,-9999.0,,,,,-9999.0,,,
USW00023119,1959,3,27,1506.0,0.0,0.0,0.0,200.0,83.0,315.0,72.0,1.0,,,,,1.0,,,
USW00023119,1959,3,28,1518.0,0.0,0.0,0.0,228.0,61.0,293.0,103.0,1.0,,,,,1.0,,,
USW00023119,1959,3,29,1448.0,0.0,0.0,0.0,233.0,56.0,315.0,77.0,-9999.0,,,,,-9999.0,,,
USW00023119,1959,3,3,1254.0,0.0,0.0,0.0,272.0,83.0,315.0,93.0,1.0,,,,,1.0,,,
USW00023119,1959,3,30,1348.0,0.0,0.0,0.0,167.0,72.0,338.0,82.0,1.0,,,,,1.0,,,
USW00023119,1959,3,31,1612.0,0.0,0.0,0.0,294.0,94.0,338.0,113.0,1.0,,,,,1.0,,,
USW00023119,1959,3,4,1300.0,0.0,0.0,0.0,239.0,106.0,315.0,118.0,-9999.0,,,,,1.0,,,
USW00023119,1959,3,5,906.0,0.0,0.0,0.0,222.0,100.0,90.0,108.0,-9999.0,,,,,-9999.0,,,
USW00023119,1959,3,6,1712.0,0.0,0.0,0.0,222.0,50.0,293.0,57.0,-9999.0,,,,,1.0,,,
USW00023119,1959,3,7,1648.0,0.0,0.0,0.0,222.0,61.0,338.0,67.0,-9999.0,,,,,1.0,,,
USW00023119,1959,3,8,1606.0,0.0,0.0,0.0,272.0,56.0,315.0,72.0,1.0,,,,,1.0,,,
USW00023119,1959,3,9,1254.0,0.0,0.0,0.0,256.0,72.0,293.0,93.0,-9999.0,,,,,1.0,,,
USW00023119,1959,4,1,1524.0,0.0,0.0,0.0,333.0,144.0,270.0,139.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1959,4,10,1554.0,0.0,0.0,0.0,294.0,61.0,293.0,108.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1959,4,11,1542.0,0.0,0.0,0.0,306.0,83.0,293.0,123.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1959,4,12,1600.0,0.0,0.0,0.0,306.0,100.0,315.0,103.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1959,4,13,1530.0,0.0,0.0,0.0,300.0,94.0,315.0,118.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1959,4,14,1436.0,0.0,0.0,0.0,267.0,72.0,338.0,108.0,1.0,,,,,-9999.0,,-9999.0,
USW00023119,1959,4,15,1454.0,0.0,0.0,0.0,211.0,106.0,315.0,93.0,1.0,,,,,-9999.0,,-9999.0,
USW00023119,1959,4,16,1624.0,0.0,0.0,0.0,206.0,106.0,338.0,93.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1959,4,17,1354.0,0.0,0.0,0.0,189.0,117.0,338.0,93.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1959,4,18,1500.0,0.0,0.0,0.0,183.0,89.0,338.0,113.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1959,4,19,1542.0,0.0,0.0,0.0,194.0,111.0,315.0,93.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1959,4,2,1524.0,0.0,0.0,0.0,311.0,128.0,315.0,113.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1959,4,20,1548.0,0.0,0.0,0.0,250.0,111.0,293.0,108.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1959,4,21,1348.0,0.0,0.0,0.0,256.0,100.0,315.0,103.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1959,4,22,1554.0,0.0,0.0,0.0,289.0,89.0,293.0,103.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1959,4,23,1354.0,0.0,0.0,0.0,300.0,128.0,315.0,123.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1959,4,24,1548.0,0.0,0.0,0.0,211.0,122.0,315.0,103.0,1.0,,,,,1.0,,1.0,
USW00023119,1959,4,25,1612.0,8.0,0.0,0.0,211.0,89.0,315.0,98.0,-9999.0,,,,,-9999.0,,1.0,
USW00023119,1959,4,26,1612.0,61.0,0.0,0.0,217.0,128.0,293.0,123.0,-9999.0,,,,,-9999.0,,1.0,
USW00023119,1959,4,27,1606.0,0.0,0.0,0.0,278.0,117.0,338.0,103.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1959,4,28,1542.0,0.0,0.0,0.0,317.0,100.0,338.0,103.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1959,4,29,1430.0,0.0,0.0,0.0,356.0,128.0,315.0,118.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1959,4,3,1554.0,0.0,0.0,0.0,261.0,128.0,293.0,113.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1959,4,30,1330.0,0.0,0.0,0.0,278.0,139.0,338.0,159.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1959,4,31,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1959,4,4,1430.0,0.0,0.0,0.0,244.0,106.0,293.0,82.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1959,4,5,1454.0,0.0,0.0,0.0,217.0,111.0,293.0,108.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1959,4,6,1818.0,0.0,0.0,0.0,172.0,117.0,338.0,72.0,-9999.0,,,,,-9999.0,,1.0,
USW00023119,1959,4,7,1712.0,0.0,0.0,0.0,206.0,122.0,315.0,82.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1959,4,8,1412.0,0.0,0.0,0.0,239.0,117.0,315.0,108.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1959,4,9,1436.0,0.0,0.0,0.0,267.0,72.0,315.0,113.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1959,5,1,930.0,0.0,0.0,0.0,189.0,122.0,180.0,82.0,1.0,,,,,1.0,,1.0,
USW00023119,1959,5,10,1248.0,0.0,0.0,0.0,267.0,94.0,315.0,77.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1959,5,11,1542.0,0.0,0.0,0.0,272.0,111.0,338.0,93.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1959,5,12,1536.0,0.0,0.0,0.0,228.0,128.0,338.0,98.0,1.0,,,,,1.0,,1.0,
USW00023119,1959,5,13,1548.0,0.0,0.0,0.0,239.0,133.0,338.0,103.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1959,5,14,1542.0,0.0,0.0,0.0,244.0,89.0,315.0,93.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1959,5,15,1354.0,0.0,0.0,0.0,244.0,128.0,293.0,98.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1959,5,16,1518.0,0.0,0.0,0.0,267.0,111.0,315.0,108.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1959,5,17,1524.0,0.0,0.0,0.0,244.0,128.0,293.0,123.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1959,5,18,1600.0,0.0,0.0,0.0,206.0,128.0,315.0,113.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1959,5,19,1548.0,0.0,0.0,0.0,233.0,128.0,315.0,123.0,1.0,,,,,1.0,,1.0,
USW00023119,1959,5,2,1448.0,0.0,0.0,0.0,178.0,89.0,225.0,108.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1959,5,20,1700.0,0.0,0.0,0.0,239.0,106.0,315.0,113.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1959,5,21,1506.0,0.0,0.0,0.0,217.0,117.0,338.0,108.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1959,5,22,1254.0,0.0,0.0,0.0,211.0,122.0,180.0,108.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1959,5,23,1530.0,0.0,0.0,0.0,217.0,117.0,293.0,98.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1959,5,24,1642.0,0.0,0.0,0.0,183.0,100.0,338.0,98.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1959,5,25,1730.0,0.0,0.0,0.0,200.0,128.0,293.0,103.0,-9999.0,,,,,-9999.0,,1.0,
USW00023119,1959,5,26,1442.0,0.0,0.0,0.0,211.0,128.0,338.0,93.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1959,5,27,1654.0,0.0,0.0,0.0,222.0,133.0,293.0,118.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1959,5,28,1618.0,0.0,0.0,0.0,250.0,111.0,293.0,98.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1959,5,29,1436.0,0.0,0.0,0.0,239.0,117.0,315.0,98.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1959,5,3,1318.0,0.0,0.0,0.0,178.0,72.0,248.0,129.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1959,5,30,1454.0,0.0,0.0,0.0,256.0,111.0,315.0,87.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1959,5,31,1618.0,0.0,0.0,0.0,244.0,106.0,338.0,77.0,1.0,,,,,1.0,,1.0,
USW00023119,1959,5,4,1548.0,0.0,0.0,0.0,211.0,50.0,315.0,108.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1959,5,5,1600.0,0.0,0.0,0.0,261.0,61.0,293.0,98.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1959,5,6,1512.0,0.0,0.0,0.0,283.0,94.0,315.0,93.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1959,5,7,1606.0,0.0,0.0,0.0,294.0,106.0,180.0,139.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1959,5,8,1230.0,0.0,0.0,0.0,272.0,117.0,315.0,129.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1959,5,9,1236.0,0.0,0.0,0.0,217.0,117.0,315.0,87.0,1.0,,,,,-9999.0,,1.0,
USW00023119,1959,6,1,1618.0,0.0,0.0,0.0,283.0,117.0,315.0,87.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1959,6,10,1624.0,0.0,0.0,0.0,289.0,139.0,315.0,98.0,1.0,,,,,1.0,,1.0,
USW00023119,1959,6,11,1430.0,0.0,0.0,0.0,339.0,133.0,338.0,113.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1959,6,12,1436.0,0.0,0.0,0.0,317.0,161.0,315.0,129.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1959,6,13,1336.0,0.0,0.0,0.0,311.0,156.0,293.0,118.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1959,6,14,1624.0,0.0,0.0,0.0,344.0,156.0,315.0,108.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1959,6,15,1512.0,0.0,0.0,0.0,328.0,156.0,293.0,123.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1959,6,16,1606.0,0.0,0.0,0.0,322.0,128.0,315.0,118.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1959,6,17,1612.0,0.0,0.0,0.0,350.0,128.0,338.0,113.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1959,6,18,1536.0,0.0,0.0,0.0,344.0,144.0,315.0,113.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1959,6,19,1318.0,0.0,0.0,0.0,372.0,156.0,315.0,113.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1959,6,2,1506.0,0.0,0.0,0.0,289.0,117.0,293.0,139.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1959,6,20,1554.0,0.0,0.0,0.0,372.0,167.0,293.0,123.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1959,6,21,1436.0,0.0,0.0,0.0,367.0,178.0,338.0,139.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1959,6,22,1436.0,0.0,0.0,0.0,372.0,183.0,338.0,103.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1959,6,23,1530.0,0.0,0.0,0.0,372.0,178.0,315.0,103.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1959,6,24,-9999.0,0.0,0.0,0.0,344.0,167.0,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1959,6,25,1512.0,0.0,0.0,0.0,272.0,156.0,315.0,87.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1959,6,26,1430.0,0.0,0.0,0.0,267.0,161.0,338.0,93.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1959,6,27,1336.0,0.0,0.0,0.0,272.0,167.0,360.0,103.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1959,6,28,1518.0,0.0,0.0,0.0,256.0,156.0,315.0,98.0,1.0,,,,,-9999.0,,1.0,
USW00023119,1959,6,29,1630.0,0.0,0.0,0.0,306.0,144.0,203.0,118.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1959,6,3,1530.0,0.0,0.0,0.0,278.0,128.0,338.0,129.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1959,6,30,1542.0,0.0,0.0,0.0,328.0,156.0,315.0,113.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1959,6,31,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1959,6,4,1500.0,0.0,0.0,0.0,289.0,128.0,315.0,103.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1959,6,5,1436.0,0.0,0.0,0.0,294.0,111.0,338.0,108.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1959,6,6,1554.0,0.0,0.0,0.0,267.0,139.0,315.0,108.0,1.0,,,,,1.0,,1.0,
USW00023119,1959,6,7,1512.0,0.0,0.0,0.0,256.0,144.0,338.0,93.0,1.0,,,,,1.0,,1.0,
USW00023119,1959,6,8,1648.0,0.0,0.0,0.0,278.0,106.0,315.0,108.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1959,6,9,1430.0,0.0,0.0,0.0,278.0,122.0,338.0,108.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1959,7,1,1612.0,0.0,0.0,0.0,339.0,194.0,315.0,98.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1959,7,10,1642.0,0.0,0.0,0.0,417.0,228.0,315.0,113.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1959,7,11,1436.0,0.0,0.0,0.0,383.0,217.0,315.0,113.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1959,7,12,1418.0,0.0,0.0,0.0,361.0,194.0,315.0,87.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1959,7,13,1512.0,0.0,0.0,0.0,344.0,189.0,315.0,98.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1959,7,14,1654.0,0.0,0.0,0.0,339.0,178.0,315.0,103.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1959,7,15,1606.0,0.0,0.0,0.0,339.0,172.0,315.0,98.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1959,7,16,1424.0,0.0,0.0,0.0,339.0,178.0,315.0,93.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1959,7,17,1306.0,0.0,0.0,0.0,344.0,194.0,338.0,93.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1959,7,18,1418.0,0.0,0.0,0.0,328.0,189.0,293.0,82.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1959,7,19,1536.0,0.0,0.0,0.0,356.0,194.0,315.0,77.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1959,7,2,1606.0,0.0,0.0,0.0,356.0,189.0,315.0,108.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1959,7,20,1524.0,0.0,0.0,0.0,328.0,172.0,293.0,82.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1959,7,21,1448.0,8.0,0.0,0.0,328.0,167.0,293.0,103.0,1.0,1.0,,,,1.0,,1.0,
USW00023119,1959,7,22,1442.0,0.0,0.0,0.0,322.0,183.0,338.0,108.0,-9999.0,-9999.0,,,,1.0,,1.0,
USW00023119,1959,7,23,1800.0,0.0,0.0,0.0,378.0,183.0,315.0,108.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1959,7,24,1448.0,0.0,0.0,0.0,400.0,217.0,293.0,149.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1959,7,25,1348.0,0.0,0.0,0.0,394.0,228.0,315.0,123.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1959,7,26,1506.0,0.0,0.0,0.0,367.0,206.0,293.0,103.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1959,7,27,1518.0,0.0,0.0,0.0,333.0,183.0,293.0,93.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1959,7,28,1612.0,0.0,0.0,0.0,339.0,161.0,315.0,93.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1959,7,29,1700.0,0.0,0.0,0.0,350.0,167.0,315.0,93.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1959,7,3,1412.0,0.0,0.0,0.0,350.0,189.0,338.0,108.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1959,7,30,1418.0,0.0,0.0,0.0,361.0,189.0,293.0,108.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
